folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor_viv
0860859811,1,6,03,1,1, ,1,1,2,2,7, ,2, , , , , , ,5,3,1,0,1,1,4,2, ,300, , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,080660000,000-0,4,1,043,06410,1717
0860935101,1,7,03,2,50, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,6,3, ,1,4, ,500, , ,2, ,4,01,1, , ,2,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,0,1,080570000,000-0,4,2,044,06380,1155
0860935102,1,7,03,2,1, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,6,0,3, ,1,4, ,1500, , ,1,1,5,01,1, , ,1,2,1,1,2,2,2,1,2,1,2,2,2,2,4,1,3,1,080570000,000-0,4,2,044,06380,1155
0860935103,1,7,03,3,40, ,1,2,1,5,1,1,1,1,1,2,2,0,0,1,1,0,5,3, ,1,4, ,3000, , ,3, ,5,01,1, , ,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,1,1,080570000,000-0,4,2,044,06380,1155
0860935104,&,7,03,3, ,1,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,8,0,3, ,1,4, ,1500, , ,1,1,5,02,1, , ,1,1,1,1,2,2,2,1,2,1,2,1,2,2,4,2,2,1,080570000,000-0,4,2,044,06380,1155
0860935105,1,8,03,3,2, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,4,0,3, ,1,4, ,1500, , ,2, ,1,02,1, , ,1,2,1,1,2,2,2,1,2,1,2,2,2,2,6,3,3,1,080570000,000-0,4,2,044,06380,1155
0860935211,1,7,03,2,30, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,6,0,3, ,1,4, ,800, , ,3, ,5,01,1, , ,1,1,1,1,2,1,2,2,1,1,2,1,2,2,3,2,1,1,080570000,000-0,4,2,044,06380,1155
0860935212,1,7,03,3,40, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,1,4,3, ,1,4, ,1000, , ,3, ,4,01,1, , ,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,080570000,000-0,4,2,044,06380,1155
0860935213,1,7,03,2,55, ,1,2,1,2,1,2,1,2,1,2,1,0,0,1,1,1,2,1,1,1,4, ,400, , ,3, ,4,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,0,1,080570000,000-0,4,2,044,06380,1155
0860935215,1,7,03,2,50, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,2,3,3, ,1,4, ,1000, , ,1,1,4,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,6,3,3,1,080570000,000-0,4,2,044,06380,1155
0860935506,1,8,03,3,3, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,3,2,1,1,1,2,2,1,1,1,2,2,2,2,1,0,1,1,080570000,000-0,4,2,044,06380,1155
0860935507,1,7,03,3,7, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,4,4,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,3,1,1,1,2,2,2,2,1,1,2,2,2,1,3,1,2,1,080570000,000-0,4,2,044,06380,1155
0860935508,1,8,08,2,60, ,1,2,1,3,2,1,1,2,1,2,1,0,0,2,1,0,2,3, ,1,2, ,800, , , , , , , , , , ,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,0,1,080570000,000-0,4,2,044,06380,1155
0860935509,1,7,03,3,56, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,5,0,3, ,1,4, ,500, , ,3, ,5,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,0,1,080570000,000-0,4,2,044,06380,1155
0860935510,1,7,03,2,8, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,4,0,3, ,1,4, ,500, , ,3, ,5,01,1, , ,4,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,1,1,080570000,000-0,4,2,044,06380,1155
0860935917,1,7,03,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,5,0,3, ,1,4, ,1000, , ,1,1,5,01,1, , ,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,0,1,1,080570000,000-0,4,2,044,06380,1155
0860935918,1,7,03,2, ,1,1,1,2,2,1,1,1,2,1,2,1,0,0,1,1,3,0,1,1,1,2, ,600, , , , , , , , , , ,1,2,1,2,2,2,2,2,1,2,2,2,2,5,3,2,1,080570000,000-0,4,2,044,06380,1155
0860935919,1,7,03,2,68, ,1,2,2,4,1,1,1,2,1,2,1,0,1,1,1,5,0,3, ,1,4, ,800, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,0,1,1,080570000,000-0,4,2,044,06380,1155
0860935920,1,8,03,2,10, ,1,1,2,4,1,1,1,2,1,2,1,0,0,1,1,3,0,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,1,080570000,000-0,4,2,044,06380,1155
0900225803,2,8,10,3,38, ,1,2,3,6,1,1,1,2,1,2,1,0,0,1,1,0,9,4, ,1,4, ,4500, , ,1,2,5,01,1, , ,2,1,1,1,1,1,2,2,1,1,1,2,2,2,5,1,4,1,090020000,000-0,1,3,050,07140,5535
0900225805,2,8,10,3,38, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,8,6,4, ,1,3, ,6000,6000,1,1,1,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,090020000,000-0,1,3,050,07140,5535
0900235701,1,8,10,3,30, ,1,2,4,6,1,1,1,2,1,2,1,0,0,1,1,2,12,4, ,1,4, ,5000, , ,1,1,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,090020000,000-0,1,3,050,06950,4832
0900235702,1,8,10,3,30, ,1,2,4,6,1,1,1,2,1,2,2,1,1,1,1,7,7,4, ,1,4, ,5000, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,1,2,2,2,5,2,3,1,090020000,000-0,1,3,050,06950,4832
0900235703,1,8,10,3,30, ,1,2,1,2,1,1,1,2,1,2,0,1,0,1,1,3,1,3, ,1,2, ,1500, , , , , , , , , , ,2,1,2,1,2,1,2,2,1,1,2,2,2,3,1,2,1,090020000,000-0,1,3,050,06950,4832
0900235704,1,8,10,3,35, ,1,2,4,7,1,1,1,2,1,2,1,2,0,1,1,1,16,4, ,1,4, ,4000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,6,4,2,1,090020000,000-0,1,3,050,06950,4832
0900235705,1,8,10,3,31, ,1,2,1,4,1,1,1,1,1,2,1,0,0,1,1,0,5,3, ,1,2, ,3500, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,090020000,000-0,1,3,050,06950,4832
0900400101,1,8,10,3,40, ,1,2,2,7,1,1,1,1,1,2,1,1,1,1,1,0,18,4, ,1,4, ,5000, , ,1,1,3,02,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,2,1,1,090020000,000-0,1,3,050,07340,4463
0900400102,1,8,10,3,70, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,12,4, ,1,4, ,9000, , ,1,1,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,3,1,1,090020000,000-0,1,3,050,07340,4463
0900400103,1,8,10,2,40, ,1,2,3,6,1,1,1,2,1,2,1,1,0,1,1,0,8,4, ,1,4, ,6000, , ,1,2,2,01,1,02,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,1,3,1,090020000,000-0,1,3,050,07340,4463
0900400104,1,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,1,1,0,1,1,0,7,4, ,1,3, ,5000,7000,1,1,1,2,01,1, , ,1,1,1,1,1,2,2,2,1,1,1,2,2,2,4,1,3,1,090020000,000-0,1,3,050,07340,4463
0900400105,2,8,10,2,18, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,3,4, ,1,1,3000, , ,1, , , , , , , , ,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,0,1,090020000,000-0,1,3,050,07340,4463
0900459401,1,8,10,3,60, ,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,1,2,1,090020000,000-0,1,3,050,07480,3465
0900459402,1,8,10,3,40, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,4,0,3, ,1,4, ,150, , ,3, ,5,01,1, , ,2,1,1,1,2,2,2,2,1,1,1,2,2,2,4,3,1,1,090020000,000-0,1,3,050,07480,3465
0900459403,1,8,10,3, ,1,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,3,0,3, ,1,1,2500, , ,1, , , , , , , , ,1,1,1,2,2,2,2,1,1,2,2,2,2,1,0,1,1,090020000,000-0,1,3,050,07480,3465
0900459404,1,8,10,3,52, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,3,3,3, ,1,4, ,3000, , ,3, ,5,01,1, , ,2,1,1,1,2,1,2,2,1,1,1,2,2,2,4,2,2,1,090020000,000-0,1,3,050,07480,3465
0900459405,1,8,10,3,33, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,5,0,4, ,1,4, ,3000, , ,3, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,1,090020000,000-0,1,3,050,07480,3465
0900471501,2,8,10,2, ,1,1,2,2,3,1,1,1,2,1,2,1,1,0,1,1,7,0,3, ,1,1,3000, , ,1, , , , , , , , ,1,1,1,1,2,2,1,1,1,2,1,2,2,5,2,3,1,090020000,000-0,1,1,049,06470,3428
0900471503,2,8,10,3,5, ,1,2,2,5,1,1,1,2,1,2,1,1,0,1,1,0,6,4, ,3,3, ,2500,700,1,1,2,&,01,1, , ,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,090020000,000-0,1,1,049,06470,3428
0900471504,2,8,10,3,4, ,1,2,2,3,1,1,1,2,1,2,1,1,0,1,1,0,5,4, ,3,3, ,3500,1200,1,1,2,3,01,1, , ,1,1,1,1,2,1,2,1,1,1,1,2,2,2,4,1,3,1,090020000,000-0,1,1,049,06470,3428
0900471505,2,8,10,2,5, ,1,2,1,3,1,1,1,2,1,2,1,1,0,1,1,7,1,4, ,3,1,2000, , ,1, , , , , , , , ,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,090020000,000-0,1,1,049,06470,3428
0901142301,2,8,10,3,40, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,6,0,4, ,1,1,2300, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,0,1,090030000,000-0,1,4,051,06540,5270
0901142302,1,8,10,3,30, ,1,2,4,7,1,1,1,2,1,2,2,0,0,1,1,0,12,4, ,1,4, ,10000, , ,1,1,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,0,3,1,090030000,000-0,1,4,051,06540,5270
0901142303,1,8,10,3,30, ,1,2,3,6,1,1,1,2,1,2,1,1,0,1,1,0,9,4, ,1,4, ,10000, , ,1,1,2,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,090030000,000-0,1,4,051,06540,5270
0901142304,2,8,10,3,54, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,4,2,3, ,2,1,5900, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,1,2,2,3,1,2,1,090030000,000-0,1,4,051,06540,5270
0901142305,2,8,10,3,30, ,1,2,1,6,1,1,1,2,1,2,1,1,0,1,1,6,0,3, ,1,4, ,5000, , ,1,2,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,090030000,000-0,1,4,051,06540,5270
0901241901,1,8,10,3,60, ,1,2,2,6,1,1,1,2,1,2,3,1,0,1,1,0,20,3, ,1,4, ,20000, , ,1,1,2,01,1, , ,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,090030000,000-0,1,4,051,07670,5589
0901241902,1,8,10,3,45, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,1,4, ,15000, , ,1,1,2,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,090030000,000-0,1,4,051,07670,5589
0901241903,1,8,10,3,60, ,1,2,2,5,1,2,1,2,1,2,1,1,0,1,1,0,9,3, ,1,4, ,12000, , ,1,1,2,01,1, , ,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,1,1,090030000,000-0,1,4,051,07670,5589
0901241905,1,8,10,3,64, ,1,2,2,5,1,1,1,2,1,2,2,1,0,1,1,0,15,3, ,1,2, ,6000, , , , , , , , , , ,1,1,1,1,2,1,2,1,1,1,2,2,2,4,3,1,1,090030000,000-0,1,4,051,07670,5589
0901274602,2,8,10,3,40, ,1,2,3,6,1,1,1,2,1,2,2,0,0,2,1,0,13,4, ,1,4, ,9000, , ,1,1,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,090030000,000-0,1,4,051,06690,5256
0901274603,2,8,10,3,40, ,1,2,1,5,1,1,1,2,1,2,2,0,0,1,1,8,0,4, ,1,4, ,8000, , ,1,2,2,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,0,1,1,090030000,000-0,1,4,051,06690,5256
0901274604,2,8,10,3,40, ,1,2,1,5,1,1,1,2,1,2,2,0,0,1,1,0,15,4, ,1,4, ,8000, , ,1,2,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,1,090030000,000-0,1,4,051,06690,5256
0901274605,2,8,10,3,42, ,1,2,1,4,1,1,1,2,1,2,2,0,0,1,1,10,10,4, ,1,4, ,8000, , ,1,2,5,02,1, , ,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,090030000,000-0,1,4,051,06690,5256
0901275202,2,8,10,3,35, ,1,2,2,7,1,1,1,2,1,2,2,0,0,1,1,0,18,4, ,1,3, ,8000,4500,1,1,1,2,01,1, , ,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,090030000,000-0,1,4,051,06870,5830
0901275203,2,8,10,3, ,1,1,2,3,6,1,1,1,2,1,2,3,0,0,1,1,0,15,4, ,1,1,3000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,1,3,090030000,000-0,1,4,051,06870,5830
0901275204,2,8,10,3,35, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,7,4, ,1,4, ,7000, , ,1,1,4,01,1, , ,3,2,1,1,2,2,2,2,1,1,2,2,2,2,3,1,2,1,090030000,000-0,1,4,051,06870,5830
0901275205,2,8,10,3,25, ,1,2,2,5,1,1,1,2,1,2,2,0,0,1,1,0,12,4, ,1,4, ,11000, , ,1,1,3,01,1, , ,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,090030000,000-0,1,4,051,06870,5830
0901459801,1,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,4, ,4000, , ,4, , ,01,1, , ,1,1,2,1,1,2,1,2,1,1,2,2,2,2,4,3,1,1,090030000,000-0,1,2,049,07070,3337
0901459802,1,8,10,2,25, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,2, ,3000, , , , , , , , , , ,1,2,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,090030000,000-0,1,2,049,07070,3337
0901459803,1,8,10,2,7, ,1,1,1,1,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,2, ,1500, , , , , , , , , , ,2,1,1,1,2,1,2,2,1,2,2,2,2,5,3,2,1,090030000,000-0,1,2,049,07070,3337
0901459804,3,8,10,3, ,1,1,2,2,3,1,1,1,2,2,2,1,0,0,1,1,0,6,3, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,5,3,2,1,090030000,000-0,1,2,049,07070,3337
0901459805,1,8,10,3,38, ,1,2,1,5,1,1,1,2,1,2,1,0,0,1,1,3,8,3, ,1,4, ,4000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,1,090030000,000-0,1,2,049,07070,3337
0901491701,1,8,10,3,4, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,1,5,3, ,1,2, ,3000, , , , , , , , , , ,1,1,1,1,1,1,2,1,1,1,2,2,2,4,1,3,1,090030000,000-0,1,2,049,07360,3249
0901491702,1,8,10,3,10, ,1,2,3,5,1,1,1,1,1,2,1,0,0,1,1,0,5,3, ,1,2, ,4000, , , , , , , , , , ,1,1,1,1,2,1,2,2,1,2,2,2,2,5,2,3,1,090030000,000-0,1,2,049,07360,3249
0901491703,1,8,10,3,25, ,1,2,3,5,1,1,1,2,1,2,2,1,0,1,1,2,10,3, ,1,4, ,3000, , ,2, ,5,01,1, , ,1,2,1,1,1,1,2,2,1,1,1,2,2,2,7,3,4,1,090030000,000-0,1,2,049,07360,3249
0901491704,1,8,10,2,50, ,1,2,3,5,1,1,1,1,1,2,1,0,0,1,1,10,1,3, ,1,4, ,3000, , ,3, ,5,01,1, , ,1,1,2,1,1,2,1,2,1,1,1,2,2,2,3,2,1,1,090030000,000-0,1,2,049,07360,3249
0901496101,2,8,10,2, ,1,1,2,1,2,1,1,1,1,1,2,1,0,0,1,1,0,2,3, ,1,1,2500, , ,1, , , , , , , , ,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,090030000,000-0,1,2,049,07570,2725
0901496102,3,8,10,2,52, ,1,1,2,2,1,2,1,1,2,2,1,0,0,1,1,3,0,3, ,1,2, ,1000, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,6,3,3,1,090030000,000-0,1,2,049,07570,2725
0901496103,1,8,10,3,42, ,1,2,4,7,1,1,1,2,1,2,2,0,0,1,1,0,25,3, ,1,4, ,8000, , ,3, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,5,3,2,1,090030000,000-0,1,2,049,07570,2725
0901496104,1,8,10,3,35, ,1,2,1,5,1,1,1,2,1,2,2,0,0,1,1,0,9,3, ,1,4, ,10000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,090030000,000-0,1,2,049,07570,2725
0901496105,1,8,10,3,40, ,1,2,3,4,1,2,1,2,1,2,1,1,0,1,1,0,4,3, ,1,4, ,3500, , ,2, ,5,02,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,3,1,1,090030000,000-0,1,2,049,07570,2725
0901506401,1,8,10,3,20, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,1,4, ,4000, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,1,3,1,090030000,000-0,1,2,049,07510,3670
0901506402,1,8,10,3,8, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,5,3, ,1,4, ,5000, , ,2, ,5,01,1, , ,1,1,1,1,1,2,1,2,1,1,2,1,2,2,5,2,3,1,090030000,000-0,1,2,049,07510,3670
0901506403,1,8,10,3,30, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,0,10,3, ,1,4, ,3500, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,090030000,000-0,1,2,049,07510,3670
0901506404,1,8,10,3,60, ,1,2,4,6,1,2,1,2,1,2,2,0,0,1,1,6,2,3, ,1,2, ,3000, , , , , , , , , , ,1,1,1,1,1,1,2,1,1,2,2,2,2,8,6,2,1,090030000,000-0,1,2,049,07510,3670
0901506405,1,8,10,3,50, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,4, ,3000, , ,2, ,5,02,1, , ,2,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,090030000,000-0,1,2,049,07510,3670
0901863501,1,8,10,3, ,1,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,3,0,3, ,1,1,2700, , ,1, , , , , , , , ,2,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,090030000,000-0,1,2,049,06550,2870
0901863502,1,8,10,3,40, ,1,2,1,3,1,1,1,2,2,2,1,0,0,1,1,0,9,4, ,1,4, ,1500, , ,3, ,5,01,1, , ,2,1,1,1,2,2,2,2,2,1,2,1,2,2,3,2,1,1,090030000,000-0,1,2,049,06550,2870
0901863503,1,8,10,3,30, ,1,2,3,6,1,1,1,2,1,2,2,1,0,1,1,0,12,3, ,1,4, ,4000, , ,3, ,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,1,1,2,2,5,2,3,1,090030000,000-0,1,2,049,06550,2870
0901863504,1,8,10,3,50, ,1,2,2,5,1,1,1,2,1,2,1,1,0,1,1,0,8,4, ,1,4, ,2000, , ,4, , ,03,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,4,2,2,1,090030000,000-0,1,2,049,06550,2870
0901863505,3,8,10,3, ,1,1,1,1,1,2,1,1,1,2,2,0,1,0,1,1,1,0,3, ,1,1,1000, , ,1, , , , , , , , ,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,1,090030000,000-0,1,2,049,06550,2870
0901895301,2,8,10,2,25, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,2, ,3000, , , , , , , , , , ,2,1,1,1,1,2,2,1,1,2,2,2,2,3,1,2,1,090030000,000-0,1,2,049,07680,3254
0901895302,1,8,10,3,20, ,1,2,3,7,1,1,1,2,1,2,1,1,0,1,1,0,7,3, ,1,4, ,5000, , ,2, ,2,01,1, , ,2,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,2,1,090030000,000-0,1,2,049,07680,3254
0901895303,1,8,10,2,10, ,1,2,1,3,1,2,1,1,1,2,1,0,0,1,1,0,4,3, ,1,1,2500, , ,1, , , , , , , , ,2,1,1,1,2,2,2,1,1,2,2,2,2,4,3,1,1,090030000,000-0,1,2,049,07680,3254
0901895304,1,8,10,3,10, ,1,2,1,2,2,1,1,2,1,2,0,1,0,1,1,3,0,3, ,1,4, ,800, , ,3, ,5,02,1, , ,2,1,2,2,1,2,2,2,2,1,2,2,2,2,4,3,1,1,090030000,000-0,1,2,049,07680,3254
0901895305,1,8,10,2,35, ,1,2,1,2,1,2,1,2,1,2,1,0,0,1,1,0,2,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,0,1,1,090030000,000-0,1,2,049,07680,3254
0901962902,1,8,10,3,25, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,4,0,3, ,1,6, ,2000, , , , , , , , , , ,1,2,1,1,2,2,2,1,1,2,2,2,2,6,4,2,1,090030000,000-0,1,2,049,06940,4347
0901962903,1,8,10,3,25, ,1,2,5,7,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,1,4, ,6000, , ,4, , ,01,1, , ,1,1,1,1,1,2,1,2,1,1,2,2,2,2,8,3,5,1,090030000,000-0,1,2,049,06940,4347
0901962904,1,8,10,3,23, ,1,2,4,6,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,4, ,3000, , ,3, ,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,5,2,3,1,090030000,000-0,1,2,049,06940,4347
0901962905,1,8,10,3, ,1,1,2,1,5,1,1,1,2,1,2,1,0,0,1,1,2,3,3, ,1,1,3000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,1,090030000,000-0,1,2,049,06940,4347
0901984601,3,2,02,2,20, ,1,1,1,1,2,2,1,1,2,2,0,1,0,2,1,2,0,3, ,1,2, ,1000, , , , , , , , , , ,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,090030000,000-0,1,2,049,06700,3246
0901984602,1,8,10,2,20, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,2, ,2000, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,4,1,3,1,090030000,000-0,1,2,049,06700,3246
0901984603,1,8,10,3,36, ,1,2,3,4,1,1,1,2,1,2,1,1,0,1,1,0,5,3, ,1,4, ,3000, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,1,2,2,7,4,3,1,090030000,000-0,1,2,049,06700,3246
0901984604,3,8,10,3,45, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,2,0,3, ,1,4, ,2500, , ,2, ,5,01,1, , ,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,0,1,1,090030000,000-0,1,2,049,06700,3246
0901984605,1,8,10,3,22, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,4, ,3000, , ,4, , ,02,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,5,2,3,1,090030000,000-0,1,2,049,06700,3246
0902159201,2,8,10,3,46, ,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,6,4,4, ,1,4, ,6500, , ,1,2,1,01,1, , ,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,0,1,090030000,000-0,1,4,051,06730,5374
0902159202,1,8,10,3,40, ,1,2,3,7,1,1,1,2,1,2,0,1,1,1,1,1,15,4, ,1,4, ,8000, , ,1,2,1,01,1, , ,1,1,1,1,2,2,1,2,1,1,2,2,2,2,6,4,2,1,090030000,000-0,1,4,051,06730,5374
0902159203,1,8,10,3,35, ,1,2,4,6,1,1,1,2,1,2,3,0,0,1,1,0,15,4, ,1,4, ,7000, , ,1,1,3,01,1, , ,1,1,1,1,1,2,1,2,1,1,2,2,2,2,4,2,2,1,090030000,000-0,1,4,051,06730,5374
0902159204,2,8,10,3,47, ,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,4,13,4, ,1,4, ,5000, , ,1,2,1,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,5,1,4,1,090030000,000-0,1,4,051,06730,5374
0902159205,2,8,10,3,40, ,1,2,1,6,1,1,1,2,1,2,1,1,0,1,1,0,7,4, ,1,4, ,5500, , ,1,2,1,01,1, , ,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,090030000,000-0,1,4,051,06730,5374
0902387801,2,8,10,3,25, ,1,2,1,6,1,1,1,2,1,2,1,0,0,1,1,0,9,4, ,1,4, ,5000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,090030000,000-0,1,4,051,06580,6117
